epoch,train_loss,val_loss,train_accuracy,train_precision_weighted,train_recall_weighted,train_f1_weighted,train_precision_macro,train_recall_macro,train_f1_macro,val_accuracy,val_precision_weighted,val_recall_weighted,val_f1_weighted,val_precision_macro,val_recall_macro,val_f1_macro
1,,,0.49996649916247904,0.44661483798287377,0.49996649916247904,0.45414464494042844,0.25738258724516194,0.2424999164006152,0.2353043510421283,0.5562700964630225,0.3094364202189804,0.5562700964630225,0.39766415986819376,0.09271168274383708,0.16666666666666666,0.11914600550964187
2,,,0.556180904522613,0.309337198555592,0.556180904522613,0.3975594323983649,0.0926968174204355,0.16666666666666666,0.11913372944114355,0.5562700964630225,0.3094364202189804,0.5562700964630225,0.39766415986819376,0.09271168274383708,0.16666666666666666,0.11914600550964187
3,,,0.556180904522613,0.309337198555592,0.556180904522613,0.3975594323983649,0.0926968174204355,0.16666666666666666,0.11913372944114355,0.5562700964630225,0.3094364202189804,0.5562700964630225,0.39766415986819376,0.09271168274383708,0.16666666666666666,0.11914600550964187
4,,,0.556180904522613,0.309337198555592,0.556180904522613,0.3975594323983649,0.0926968174204355,0.16666666666666666,0.11913372944114355,0.5562700964630225,0.3094364202189804,0.5562700964630225,0.39766415986819376,0.09271168274383708,0.16666666666666666,0.11914600550964187
5,,,0.556180904522613,0.309337198555592,0.556180904522613,0.3975594323983649,0.0926968174204355,0.16666666666666666,0.11913372944114355,0.5562700964630225,0.3094364202189804,0.5562700964630225,0.39766415986819376,0.09271168274383708,0.16666666666666666,0.11914600550964187
